    210,    8.9134779,   8.81831741,           0.
    211,   15.9926329,   2.30537391,           0.
    212,   5.65630436,   14.9239407,           0.
    213,    7.1003623,   6.98372412,           0.
    214,  -4.01643038,   15.9112682,           0.
    215,  -13.0123634,    2.8119936,           0.
    216,  -16.2101097,   3.31857133,           0.
    217,  -6.97333431,   2.69057989,           0.
    218,  -2.31125569,   4.80361795,           0.
    219,  -2.52914071,   7.21761847,           0.
    220,  -2.69339633,   10.0039577,           0.
    221,  -3.08485174,    12.763236,           0.
    222,  -10.0229883,   2.70820761,           0.
    223,  -3.85064459,   2.65080619,           0.
    224,  -11.8089352,   5.53493261,           0.
    225,  -5.19662666,   8.56916237,           0.
    226,  -8.63843155,   5.44566679,           0.
    227,    -5.267766,    5.5643878,           0.
    228,  -5.69053888,   11.1915102,           0.
    229,  -14.7369967,   5.50622845,           0.
    230,  -5.97619867,   13.5513639,           0.
    231,  -12.9608612,   10.9095163,           0.
    232,  -9.44290829,   12.5237694,           0.
    233,  -10.2895269,   8.56136799,           0.
    234,  -7.59890604,   9.68381405,           0.
    235,  -7.39825153,   7.56487989,           0.
    236,  -7.64012194,   15.4186773,           0.
    237,  -14.1505508,   8.21285343,           0.
    238,   3.90180635,   19.6157055,           2.
    239,   3.90180635,   19.6157055,           4.
    240,   3.90180635,   19.6157055,           6.
    241,   3.90180635,   19.6157055,           8.
    242,   3.90180635,   19.6157055,          10.
    243,   3.90180635,   19.6157055,          12.
    244,   3.90180635,   19.6157055,          14.
    245,   3.90180635,   19.6157055,          16.
    246,   3.90180635,   19.6157055,          18.
    247,   3.90180635,   19.6157055,          20.
    248,   3.90180635,   19.6157055,          22.
    249,   3.90180635,   19.6157055,          24.
    250,   3.90180635,   19.6157055,          26.
    251,   3.90180635,   19.6157055,          28.
    252,   3.90180635,   19.6157055,          30.
    253,   3.90180635,   19.6157055,          32.
    254,   3.90180635,   19.6157055,          34.
    255,   3.90180635,   19.6157055,          36.
    256,   3.90180635,   19.6157055,          38.
    257,   7.65366888,   18.4775906,           2.
    258,   7.65366888,   18.4775906,           4.
    259,   7.65366888,   18.4775906,           6.
    260,   7.65366888,   18.4775906,           8.
    261,   7.65366888,   18.4775906,          10.
    262,   7.65366888,   18.4775906,          12.
    263,   7.65366888,   18.4775906,          14.
    264,   7.65366888,   18.4775906,          16.
    265,   7.65366888,   18.4775906,          18.
    266,   7.65366888,   18.4775906,          20.
    267,   7.65366888,   18.4775906,          22.
    268,   7.65366888,   18.4775906,          24.
    269,   7.65366888,   18.4775906,          26.
    270,   7.65366888,   18.4775906,          28.
    271,   7.65366888,   18.4775906,          30.
    272,   7.65366888,   18.4775906,          32.
    273,   7.65366888,   18.4775906,          34.
    274,   7.65366888,   18.4775906,          36.
    275,   7.65366888,   18.4775906,          38.
    276,   11.1114044,   16.6293926,           2.
    277,   11.1114044,   16.6293926,           4.
    278,   11.1114044,   16.6293926,           6.
    279,   11.1114044,   16.6293926,           8.
    280,   11.1114044,   16.6293926,          10.
    281,   11.1114044,   16.6293926,          12.
    282,   11.1114044,   16.6293926,          14.
    283,   11.1114044,   16.6293926,          16.
    284,   11.1114044,   16.6293926,          18.
    285,   11.1114044,   16.6293926,          20.
    286,   11.1114044,   16.6293926,          22.
    287,   11.1114044,   16.6293926,          24.
    288,   11.1114044,   16.6293926,          26.
    289,   11.1114044,   16.6293926,          28.
    290,   11.1114044,   16.6293926,          30.
    291,   11.1114044,   16.6293926,          32.
    292,   11.1114044,   16.6293926,          34.
    293,   11.1114044,   16.6293926,          36.
    294,   11.1114044,   16.6293926,          38.
